@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute class {0,1,2,3,4,5}

@data
-6.74656,4.989397,-0.704995,-0.284469,0.518581,0.789842,2.56412,4.986874,1.179538,0.110205,-0.972759,-0.40631,-1.280029,0.801046,-0.474528,-2.051066,1.749835,0.984263,-2.770106,-1.312637,3.558181,-2.480626,-3.055598,0.637037,0.072059,2.38904,4.103053,-2.679861,-0.865027,1.301401,-2.697697,-6.317282,0.366444,-5.614872,-1.24693,-2.773101,3.889584,0.613843,2.679949,0.401627,-1.576488,-2.188432,0.641905,0.997009,-1.283017,-1.938171,-0.975857,-0.608987,-0.639681,1
14.88416,-1.47352,8.920754,-0.510172,7.261363,-1.045385,-0.307054,0.215641,1.925195,0.891879,0.116848,-1.486618,0.811812,-1.147723,1.559793,0.182404,-1.077933,0.038647,-0.385314,-0.660403,0.165769,-0.471278,-1.087336,0.188065,-0.426767,-0.638237,-1.520147,2.235475,1.257607,1.493121,-1.542779,0.855082,-1.426302,-2.647265,-2.113304,1.650315,-0.492805,-0.733274,0.144839,1.659586,-0.475159,0.559299,-1.17692,1.460464,-0.314179,-0.957368,1.14203,2.265051,-1.720759,1
-5.112386,10.3114,1.941354,1.756148,-0.572018,-1.398853,-0.000589,-0.861712,-3.102972,2.264626,0.91224,-1.290971,-0.0367,1.769275,-2.898213,0.237756,3.475372,-1.116783,0.307072,-3.452058,1.096676,-1.647411,-1.048967,-0.679029,1.535961,-1.053894,0.560128,1.111252,-0.210934,0.276573,1.067693,0.398445,-0.405196,-1.147241,1.0374,-0.223813,0.933452,0.042636,0.442563,0.323646,-0.024049,1.093833,0.256008,-0.288514,0.302779,1.368455,0.013511,-0.109585,-0.925622,1
8.079271,-3.0099,-7.188805,6.960484,-3.7571,2.611371,-0.930461,3.220315,0.042707,3.719232,-1.765103,-2.131386,-7.985294,1.565581,1.841552,0.132946,0.322259,-0.093763,-1.648783,0.63052,0.347129,1.363052,-2.67119,-0.377446,-1.704011,-1.997978,-0.564846,-1.099569,-0.91285,-1.310055,1.382492,-0.673045,-0.770539,0.554907,1.517818,1.776453,-1.400445,0.412328,0.889443,1.975298,-0.246911,-0.168781,0.436858,0.55095,1.603611,0.044766,-0.153168,0.585425,-0.212536,1
-5.581363,11.484845,1.51749,1.833312,-0.328204,-0.927795,-0.983464,-0.973873,-2.593763,1.070328,0.766298,-1.218376,0.658127,2.068362,-2.190525,1.433878,4.06894,-1.398326,1.363645,-3.560712,1.14167,-1.580605,-0.500411,-0.368872,1.435561,-1.152652,0.52864,1.271136,0.010977,0.642471,0.268668,0.945742,-0.531149,-0.923538,1.48429,-0.131983,0.492019,-0.158905,0.569786,-0.232888,-0.282417,0.629803,0.141352,-1.268466,1.241109,0.726992,-0.034093,-0.104809,-0.564016,1
-7.721678,13.367952,-1.45059,3.868453,0.980017,-0.497961,-4.886545,0.854472,0.878911,-1.925257,-1.83418,-0.903013,-0.482747,-3.314658,3.91723,-0.660652,-1.579657,4.138415,2.325182,-1.819125,4.491783,4.534889,2.184322,0.584523,-1.025472,0.859567,-0.089003,-1.534653,-0.498351,1.591223,-0.549616,0.229508,0.622223,0.080925,1.569,-0.405076,-0.0317,-0.395781,0.330098,0.198563,0.897227,0.425451,0.755821,-0.964906,0.890063,0.700504,0.729167,0.092327,0.823941,0
-7.407425,14.099632,-1.153274,2.382592,1.195252,-1.105236,-5.30018,0.45937,-0.466547,-1.33914,-0.85416,-1.56882,-1.186556,-1.688645,3.621847,-0.299927,-1.451066,4.137857,3.319323,-2.847015,3.769201,4.19812,1.67992,1.151148,-1.120716,3.163452,-0.343413,-2.742887,2.109402,1.67111,-0.239777,0.573269,-0.978609,-0.31481,0.679227,-0.016195,0.807853,-0.347074,0.628882,0.523896,0.09869,-0.523741,0.362844,-0.882352,-0.174127,0.488701,-0.265204,0.008129,-0.242417,0
-5.994077,11.181917,-4.075572,1.363675,2.663242,0.117363,1.296993,1.581881,12.031917,0.091496,-1.09729,1.486647,0.04739,-1.048235,-1.175692,2.483849,-0.502492,-1.552314,1.530186,2.290353,-1.251733,-0.166097,1.049878,-0.145063,0.310684,0.384567,-0.269946,1.158083,-0.502732,0.272512,0.363865,0.922498,0.362144,-1.900137,0.63591,1.498051,-0.731477,-0.426268,0.009173,0.421331,-0.362173,-0.048548,0.952285,-0.783507,-1.018972,0.21272,-0.884747,-0.547942,-0.073714,0
-6.066253,11.012259,-4.227491,0.876709,2.491496,0.129698,1.189181,2.314653,11.535097,0.297122,-0.191357,0.836851,-0.003086,-0.292349,-1.237259,1.56058,0.177799,-2.256028,0.394009,2.371204,-1.333918,0.040264,0.633338,0.490908,-1.357596,0.814306,0.131966,-0.813731,1.513761,0.066915,-0.721702,0.06606,-0.532955,0.600172,0.36171,0.000721,-0.604979,-0.708621,-0.457567,-0.908115,0.004036,-0.082881,-1.147217,-0.669297,-0.005126,0.393798,-0.062688,0.224882,-0.554405,0
-6.555431,11.166916,-2.542488,2.909414,2.350189,0.357594,-1.736855,0.371147,2.477928,-1.343318,-0.760022,-0.158236,-0.542392,-4.143158,2.40999,-1.509527,-2.121294,2.776834,-0.38422,-0.592396,2.728755,1.706598,0.051557,-0.795077,1.698603,-3.448922,-0.911781,1.900401,-4.99398,1.165908,-0.388515,-0.919629,1.462018,1.35899,-0.984966,-1.663163,1.603812,0.602635,-0.616395,-1.364631,0.003897,1.341412,-0.129515,-0.006994,1.134091,-0.265806,1.884929,0.908439,-0.915223,0
8.97008,-1.587882,-5.981488,11.626266,-1.794507,1.459208,1.502074,-1.364245,-0.614301,-1.32174,-0.38142,1.172973,3.54191,-0.561305,-0.82598,1.254714,0.478195,1.423302,0.441163,-0.402497,-3.251591,3.705194,-1.270843,0.341165,1.797172,-0.743652,0.51265,-1.070257,0.23587,-0.408587,0.445579,-0.686331,-0.46116,-0.275483,-0.182173,0.455455,0.659159,0.059217,-0.456874,-0.235717,-0.074142,0.209383,-0.044727,-0.1018,-0.079855,-0.418122,-0.375799,0.156906,0.052835,5
7.037423,-2.887221,4.503521,-4.720994,-9.519915,2.017656,-3.700617,-0.336699,3.053413,-0.130828,3.190164,0.795198,0.527056,0.430655,-0.06671,1.345621,-1.215305,0.470236,1.201389,-1.14538,-0.586019,-0.548124,-0.737157,-1.715025,-1.150616,-1.602653,0.689992,-0.490802,0.506946,0.187004,-0.075239,0.106059,0.214268,0.729166,-0.321045,-0.715664,1.011178,-0.200534,0.819748,0.067227,-1.014019,0.163617,-0.5951,0.334271,0.546761,1.127613,0.014362,0.364481,0.824782,5
3.059681,1.657433,-0.636257,-3.581717,-4.544666,-1.051874,4.307032,-2.565577,-3.236486,-2.567213,-0.332338,0.668046,-1.39346,-4.413853,-0.405482,5.809113,-2.724297,-4.119748,-1.395353,-0.259325,1.990382,-0.288931,-1.20947,0.921897,0.402791,0.975864,-0.075256,0.848382,0.703246,0.367883,1.119715,-1.48705,0.024702,1.99169,-0.196861,0.253417,0.678263,-0.749892,-0.563042,0.985756,1.250336,0.133364,-2.1107,-0.897255,0.101269,0.801382,-0.263255,0.670226,0.936699,5
7.472653,-3.290145,4.725186,-5.038955,-10.010836,1.880567,-4.830391,0.131448,3.561825,1.067976,1.766917,-0.574821,1.501909,1.288717,0.041889,0.543767,-0.475341,2.513392,0.006158,-0.110081,-0.292293,-0.210948,-0.299735,-1.119249,0.092349,-0.917142,-0.57805,0.408996,0.043901,0.115772,1.623797,-0.15837,-1.452369,0.633981,-0.989746,-1.563376,-0.05162,-1.275984,-0.16673,-0.338721,0.435896,-0.866346,0.967483,-0.57823,-0.338431,0.322323,-0.352964,-0.355252,0.047405,5
7.465154,-3.29706,4.7422,-5.003539,-9.966306,1.861502,-4.806254,0.053048,3.489196,1.02364,1.72307,-0.555628,1.408386,1.133762,-0.029742,0.621124,-0.524151,2.462152,0.005179,-0.153577,-0.298152,-0.231085,-0.292908,-1.090933,0.12979,-0.973797,-0.688331,0.437773,0.13268,0.142468,1.481505,-0.226936,-1.508731,0.577816,-0.999762,-1.553677,-0.069183,-1.32175,-0.163717,-0.341426,0.407644,-0.870706,0.884759,-0.500795,-0.252138,0.328592,-0.324163,-0.414789,0.064666,5
7.343773,-3.18243,4.522235,-5.364285,-10.165743,1.767309,-4.911421,0.462774,3.564641,1.264811,1.580028,-0.833321,1.443797,1.343695,0.138186,0.2638,-0.320033,2.520062,-0.121937,-0.043544,-0.44678,-0.167916,-0.277032,-1.022529,-0.056479,-0.508234,-0.432991,0.194891,-0.122034,0.031565,1.967696,-0.130426,-1.391738,0.600737,-0.444175,-1.51941,-0.154202,-0.899884,-0.03284,-0.125009,0.528907,-1.05954,1.226402,-0.458075,-0.121675,0.135073,-0.165311,-0.052369,-0.455883,5
9.241976,-1.772973,-6.047461,11.548433,-1.918137,1.528028,1.425925,-1.42165,-0.339482,-1.037291,-0.136596,1.097495,3.650085,-0.754089,-0.649878,1.201569,0.521913,1.413674,0.173345,-0.616708,-3.257918,3.540696,-1.560127,0.39807,1.672771,-0.538339,0.562746,-1.082346,0.200729,-0.230268,0.209116,-0.290489,-0.430761,-0.367467,-0.238425,0.344991,0.661806,0.135135,-0.345389,-0.259781,-0.104633,0.35552,-0.015542,-0.211936,0.15545,-0.03596,-0.303329,0.297052,-0.010548,5
-8.806889,-8.56744,2.095197,2.039116,0.054579,-3.671162,-0.710904,-0.390981,-1.324748,0.740465,-5.096618,-4.617121,2.442991,-0.923842,-6.083081,-4.311271,-4.650643,-1.511504,2.741239,1.555394,0.078563,0.305059,-5.367691,-3.023226,-1.543592,2.744884,-1.175863,1.428526,-0.336278,1.963345,-0.451198,0.593421,0.491139,-0.236437,1.326931,-0.697388,0.482545,0.282397,-0.202354,-0.205876,1.032838,-0.085884,0.587165,0.189553,0.881622,0.197536,-0.574816,0.203077,-0.298124,3
-2.74043,1.237526,3.759223,-3.886005,-8.697571,0.309647,-1.130674,-1.147044,-0.009753,-0.944363,-6.128053,-1.927793,1.443793,-2.284575,3.10538,-4.304346,3.342977,-3.295286,-0.497016,1.313088,-1.816296,1.274792,0.945606,-0.587036,1.078733,-0.451293,-1.142027,0.468406,0.426333,0.101438,0.197724,0.65805,-0.264575,0.210642,-0.660662,0.299059,0.409156,0.164642,0.998507,0.623089,-0.964604,-0.262583,-0.627772,0.292947,-0.837885,-0.358069,0.17166,-0.966923,-0.337658,3
-3.131715,1.755175,2.581365,-3.898294,-8.110351,0.850556,-2.023455,-1.815054,0.005304,0.900422,-6.775112,-1.769051,0.251947,-2.743792,3.68496,-5.159158,3.502544,-3.585915,0.188342,0.503065,-0.954374,0.328037,1.463088,0.30971,0.964039,-1.100663,-1.171939,-0.682994,0.442238,0.675106,0.855956,0.240283,-0.157188,0.312967,0.142296,0.930733,0.774751,0.159832,2.252357,2.818865,-1.217333,1.01586,-1.424341,-0.493009,-1.348026,0.459429,-0.367751,-1.227067,0.552786,3
7.725652,-4.571233,-0.03042,-7.925165,-7.64214,1.68748,-4.958622,-1.539482,1.083021,3.184967,-0.726142,2.482514,-1.393563,-0.97483,-0.198612,-0.257123,-0.759402,0.952791,2.596589,1.449684,0.754586,-2.040795,-0.087862,3.912173,5.953572,6.308327,1.87447,-0.836865,-0.784719,0.542997,-0.133854,-2.733574,2.602285,-0.414505,-0.067485,2.14509,-1.860999,0.312586,-1.068345,-0.012429,-1.755195,3.313271,-2.473114,0.009547,1.228323,0.257834,-0.531016,0.801283,0.570379,4
-2.91898,9.364067,1.525728,-3.155534,-1.047827,-1.290789,6.076978,-2.489318,-1.757426,4.948258,0.915591,-0.72111,1.256774,1.753646,2.194091,0.04712,-2.380982,2.3054,0.895404,1.443341,-0.680094,-0.55687,0.364588,-0.354713,-0.377333,0.441798,0.197433,-0.364421,1.653551,-1.052979,2.025313,0.920942,0.493008,-1.132189,-0.703406,-0.60938,0.459283,0.267428,-0.311263,-0.638846,0.134372,0.809502,0.516813,1.049772,0.683491,-0.660345,-0.103964,-1.480561,0.309334,4
-3.207728,9.184144,1.34186,-2.975847,-1.624305,-0.9547,6.373603,-2.227709,-2.019423,5.188174,0.295119,-0.866274,1.033154,0.850226,2.499222,0.236655,-2.222701,1.748083,0.996576,2.069658,-0.927334,-0.211186,0.551675,0.42743,-1.290363,0.84411,0.121252,0.168136,1.092027,-1.45964,2.236223,0.313685,0.458178,-1.316102,-0.642481,-0.648634,0.390034,0.001131,-0.302499,-0.538265,0.35834,0.293014,0.499169,0.268735,-0.021786,0.100757,0.087354,0.31731,-0.976044,4
-3.210774,8.007532,1.505513,-1.960509,-2.197638,-0.507075,5.838676,-1.207321,-1.983223,4.112672,-0.608336,-0.937102,0.252055,0.288685,0.92762,-0.276368,0.07075,-0.327576,0.463249,1.961096,-0.349442,0.664894,0.544239,0.495326,-0.956211,0.585218,0.062917,-0.379767,0.350672,-0.929022,-0.309292,-0.702167,0.598996,-1.823957,-0.86491,-0.181152,-0.087758,0.273402,0.134656,0.871359,0.636294,0.309334,0.897619,-0.786609,-0.270126,0.667336,0.322723,0.150198,0.835478,4
-7.434658,-7.123822,2.160338,-1.103432,-0.679672,1.782995,1.530861,7.668429,-2.264837,-6.036965,-2.362344,-2.230699,-0.519002,3.572017,0.984534,3.537256,-1.334624,1.094313,4.281111,1.600396,-0.776757,-1.187007,-0.089915,1.643081,0.788349,-0.962869,-0.476711,-0.023594,-0.304776,-0.200118,0.011158,0.107677,-0.065457,0.414622,0.716332,-0.590829,0.022291,-0.343453,-0.052156,-0.874462,-0.868892,1.063416,0.118081,-0.131523,-0.509485,-0.349757,1.164794,0.322228,-0.409138,2
2.885381,-4.298387,-16.685304,-9.760207,4.493334,-0.881736,-1.391805,1.542653,0.689308,0.007458,0.002588,-1.49177,-0.779826,-1.610608,-1.340677,-0.101469,1.754828,0.002802,-2.466139,2.001591,1.500629,1.105731,0.00979,1.538669,5.749747,0.668919,0.052475,2.699345,2.469547,1.571399,0.890402,2.393954,-0.915893,-0.630235,0.832175,0.576936,4.21554,1.438058,-0.066344,2.015934,1.588076,0.664412,-0.279915,0.09943,-0.338072,-0.211119,0.676267,-0.194708,0.558415,2
-7.247869,15.047826,0.361743,3.028766,2.029506,-1.367169,-8.928036,-1.548532,-4.013736,-3.578607,2.781218,-0.144909,-0.977767,-0.104235,0.963141,-1.085947,-2.402736,-0.19192,-3.799571,3.802028,-2.779558,-1.823314,-0.956862,0.05645,-0.053261,-0.440313,1.241541,0.134905,0.50875,-0.11554,0.19374,-0.244574,0.167861,-0.213571,-0.523587,-0.123944,0.052267,-0.222659,0.02994,0.471708,-0.07959,0.325763,0.764918,0.71456,-1.268853,0.459451,-0.048746,0.485932,-0.049505,1
-7.135103,15.607445,0.340822,3.16299,2.08011,-1.599846,-9.704356,-1.588676,-3.589192,-3.550534,2.705211,-0.073902,-0.61111,0.191991,1.172185,-0.297747,-2.383855,-0.356908,-2.768371,3.6449,-2.571585,-1.058499,-0.206657,-0.038326,-0.180618,-0.261197,0.42711,-0.064076,0.405834,0.134024,-0.592187,-0.185807,0.126999,0.005797,-0.022589,0.33796,-0.371254,-0.357717,-0.157653,-0.48993,-0.076878,-0.641603,-0.391015,-0.041309,0.135396,-0.467752,0.477587,0.145248,-0.276199,1
-10.705651,-10.837312,1.645977,0.967599,3.861875,2.185973,-0.235268,-6.822512,0.785101,-0.951917,0.585192,-0.133377,-1.168794,0.635043,0.629026,1.21801,-0.204856,-0.538853,-0.172549,-0.312711,0.457459,1.267137,0.0264,1.277632,-0.233337,-1.627747,0.992327,0.037524,0.428537,-0.578172,-0.078704,1.1195,-0.113734,-0.545187,1.121511,-1.969124,0.043806,0.38839,-0.331894,-0.222976,0.610529,0.114323,0.239141,2.257149,-0.739693,0.568904,0.607019,0.542242,0.422129,1
-11.354347,-3.111419,3.443168,0.091903,0.867702,4.547209,0.157979,7.280421,-2.265701,2.345929,1.203179,1.320337,1.515809,-2.028653,-0.631281,-1.191809,-0.431909,-1.085493,-0.929965,-0.643923,0.102979,0.960774,-0.071384,2.270599,-0.614568,-0.560965,2.71901,0.249613,-0.879369,0.447593,0.80815,1.179563,-0.884813,-0.387498,-0.840166,0.935728,-0.363155,0.099615,-0.732013,0.230448,0.326495,-0.240627,-0.272798,0.188589,0.033743,-0.346011,0.578097,-0.447937,0.546097,1
-6.165332,12.163691,0.280643,2.434877,0.531563,-1.002449,-2.487528,-0.981884,-1.215316,1.62918,0.305622,-1.139082,0.334068,1.788666,-2.542956,2.034722,3.255278,-1.595735,1.882788,-3.26156,1.252993,-0.096081,-0.127174,-0.819995,-0.226106,-0.179826,-0.736171,-0.188417,-0.020509,-0.311399,0.855367,0.185978,0.158974,0.963351,-1.240327,-0.484364,-0.38006,0.543588,-0.550885,-0.455052,-0.072183,-0.089086,-0.924495,0.911282,-0.33268,-0.739081,-0.309483,-0.138765,-0.210343,1
8.042464,1.693268,-0.193055,-0.135902,-0.871402,-1.45613,-0.145294,-1.641,-2.337158,-1.014885,1.397055,4.15693,3.388492,5.907342,-3.732235,-2.497896,0.970056,-2.818139,-0.130615,4.696014,5.741407,3.388704,1.149857,2.357124,-0.225609,-1.70068,-1.165481,0.443731,-0.273844,0.531894,0.876991,-1.146813,0.486476,-0.39818,-0.070731,0.2314,-0.745712,-1.328962,-0.108509,-0.258265,-0.195118,-0.64255,-0.386766,0.407493,0.654745,0.47973,0.472406,-0.216948,0.457851,1
-11.244144,-3.002782,3.189873,0.050762,0.991796,4.393049,0.192927,7.646656,-2.155258,2.205143,1.136568,1.01201,1.243621,-2.112552,-0.729804,-0.914243,-0.478264,-1.02274,-0.820162,-0.513659,0.173378,0.642657,-0.178672,2.009258,-0.422832,-0.603322,2.750969,0.291241,-0.660097,0.64316,0.762649,1.09026,-0.818635,-0.496334,-0.74668,0.861333,0.100458,-0.006308,-0.655891,0.208382,0.141804,-0.315538,-0.589864,0.236299,0.077331,-0.330719,0.815491,-0.386356,0.562937,1
-11.233257,-2.819561,3.337042,-0.023735,1.163428,4.255305,0.478164,7.463294,-2.124342,2.174131,1.098152,1.142945,1.189491,-1.809083,-0.773693,-0.936811,-0.565193,-0.834065,-0.853107,-0.340905,0.336396,0.56413,-0.594213,1.770522,-0.736822,-0.016294,3.219247,0.086769,-0.769546,0.997084,0.709156,0.847892,-0.871389,-0.643959,-0.413067,0.715246,0.329567,-0.01953,-0.804092,0.295411,0.213926,0.024943,-0.768672,0.021787,0.211484,-0.045768,0.882019,-0.497639,0.965225,1
-11.078739,-2.664234,3.149958,-0.003382,1.237285,4.01327,0.715545,7.643946,-1.975755,2.203479,1.038234,1.414888,0.508258,-1.110722,-1.043683,-0.858777,-0.35732,-0.645071,-0.782531,-0.466246,0.340074,0.211084,-0.958149,1.331504,-0.736142,0.256624,3.431009,-0.230156,-0.788339,1.298202,0.700072,0.297674,-0.799286,-0.84024,-0.302765,0.631312,0.657884,0.129177,-0.540052,0.698666,0.066626,0.160184,-1.134561,0.17032,0.405434,0.004741,0.630365,-0.649204,1.058693,1
-11.790448,-3.891215,3.321774,0.375673,0.939067,5.172735,-0.70173,6.825185,-1.596347,3.14108,1.879934,1.419342,1.327552,-2.42931,-0.950662,-2.02106,-0.917211,-0.913585,-1.208216,-1.297774,-0.319926,0.851605,0.340292,1.608574,-0.486868,-0.257194,1.820598,0.173113,-1.082989,-0.07598,0.850921,0.34796,-0.789003,0.397438,-0.895888,0.36354,-0.717798,0.033235,-0.130032,0.075846,0.335514,-0.269665,-0.168004,-0.136553,0.096048,0.35388,-0.505174,-0.343037,-0.288783,1
-5.513233,9.538052,-1.65865,0.063068,-0.456855,-1.259993,2.151312,1.42293,1.303557,-1.972265,-0.697338,0.433772,1.473881,-0.418172,-2.176646,-1.407794,0.541772,0.783848,-2.393615,-2.743581,0.388056,-0.792534,-1.168086,0.969531,0.033021,-0.320016,0.965555,0.061489,-2.527674,-1.143842,1.176289,-3.378952,0.683068,0.368621,-2.126788,-2.087557,-1.044996,-0.729625,0.210044,0.964507,-0.86775,1.760746,2.718723,0.116191,-1.227441,1.990751,1.030423,2.560007,-0.786669,1
-7.354924,14.828123,0.407003,3.311189,1.547379,-1.251407,-8.012783,-1.472104,-4.337013,-4.372077,2.930144,-0.218924,-0.57279,0.155908,0.771668,-1.796132,-1.871185,0.310932,-4.182753,3.057543,-2.288056,-1.824484,-1.517296,0.463802,-0.038865,-0.400774,1.652278,-0.498759,0.650644,-0.513679,0.243946,-0.761721,0.014988,-0.135135,-0.520638,-0.652996,0.004572,-0.163549,0.03333,0.401594,0.253348,0.541795,0.584329,0.668881,-1.112067,0.802726,-0.243461,0.416054,0.267697,1
-11.517045,-9.342403,2.389859,1.19031,3.912451,3.365738,0.676119,-5.159887,0.144904,-0.929575,0.436223,1.155789,-1.444952,0.919086,1.861149,0.870918,1.388852,0.102542,-0.696995,0.499646,0.54141,1.179133,0.077803,0.236191,-0.204334,1.108552,0.333329,1.404692,-0.404178,1.001233,-0.059772,0.83823,-0.659906,0.074922,0.59686,-2.354846,-1.326631,0.391916,0.356948,1.115077,0.225947,0.815667,-0.335441,-0.093032,-0.142508,0.626354,-0.783751,0.587347,0.107815,1
15.645423,-0.808109,9.220051,-0.398733,7.298872,-0.961967,-0.453378,0.943666,1.392239,0.067489,0.782664,-2.719021,1.296498,0.373957,2.401379,0.826364,-0.776607,-0.670612,-0.51009,-1.530123,0.460904,-0.094429,-1.702141,0.095921,0.231687,0.362406,-1.120705,0.755761,0.280883,0.576194,-1.769597,0.382333,-1.127122,-1.096947,-1.105268,0.441002,-1.230857,-1.444062,-0.30597,0.23769,-0.404409,0.995884,-0.607351,0.311931,-0.250575,-0.100816,0.370653,-0.842192,0.645963,1
-11.632371,-4.051639,3.090245,0.486786,1.100509,5.206728,-0.267528,7.010531,-1.958126,2.812759,1.8153,1.400071,1.434571,-2.314419,-0.684517,-1.610287,-0.488981,-1.042232,-1.212533,-1.350748,0.036746,0.149138,0.527813,1.545594,-1.160485,0.105421,1.954747,0.286729,-1.19527,0.156477,0.659733,0.737563,-0.869652,0.241666,-0.451559,0.438592,-0.07162,0.001959,-0.744063,-0.093522,0.466156,0.049764,-0.075001,0.132393,0.016822,0.367205,-0.201541,-0.119484,-0.337385,1
-10.796386,-11.754801,2.820533,0.378218,0.635839,0.474852,-2.097539,-7.509114,2.690497,-0.419713,-0.453232,-2.529577,0.177575,-0.932376,-0.364039,-2.428356,-1.884661,-0.314878,2.869484,-0.810555,0.15462,-2.255181,0.251278,1.283095,-0.342063,-1.265652,1.505717,-1.723227,-0.666113,-1.4613,-0.254505,-1.12827,0.533584,-0.081116,-1.068199,3.109865,-0.321174,-0.267672,-0.534072,-0.767664,-0.038117,-0.556693,0.113347,-2.200981,0.699608,-1.181563,-0.031413,-0.668087,-0.725308,1
-11.227507,-8.67369,2.858341,1.152871,3.459449,4.137627,1.032402,-3.224101,0.451551,-0.491887,1.039395,2.726285,-0.574296,1.183136,0.975662,1.7534,2.810907,1.079238,-0.981253,1.225015,0.172845,0.07119,-0.225006,-1.163948,-0.405969,2.090065,0.380149,0.27739,-1.125077,0.86582,0.243622,-0.159963,-0.724454,0.549372,-0.495325,0.336851,0.203391,-0.070027,-0.038648,0.53881,-1.020197,-0.051249,-0.110251,-0.793434,-0.20126,-0.185771,-1.034997,-0.657408,-0.474694,1
-5.681845,11.738244,1.342577,1.724646,-0.220139,-0.894135,-1.047941,-1.166386,-2.326044,1.315895,0.749324,-1.331128,0.479773,1.809993,-2.002672,1.594722,3.940835,-1.259909,1.540576,-3.418517,1.28796,-1.452151,-0.26537,-0.456125,1.201527,-0.916609,0.558919,1.100239,0.069867,0.655769,0.261369,0.869911,-0.542471,-0.803792,1.122701,-0.200744,0.434295,-0.165012,0.437732,-0.554957,-0.418318,0.429136,0.10306,-1.268717,0.99288,0.52262,-0.283623,-0.124373,-0.736585,1
-6.424637,12.419203,-0.066756,2.555725,0.851121,-1.255175,-3.352575,-0.461752,-1.7176,1.722118,0.251687,-0.657497,0.159073,1.5762,-3.38101,1.983533,2.739552,-1.129113,2.219992,-3.591743,0.873484,0.17302,0.155372,-0.851578,-0.512609,0.370233,-1.518932,-0.447196,-0.586825,-1.170467,0.988412,-0.025287,0.364769,1.500097,-1.738743,0.056927,-0.485325,0.822389,-0.570766,-0.069543,-0.543875,-0.074616,-0.752082,1.608119,-1.124355,-0.887499,-0.185735,0.255647,0.098264,1
-11.288239,-8.805495,2.809395,1.333339,3.217098,3.713645,1.03993,-3.673148,0.671075,-0.388302,0.815942,2.71799,-1.114408,1.130185,1.364815,1.776384,2.638664,1.110146,-1.3735,1.012824,0.266034,0.084938,-0.177092,-1.067961,-0.671307,2.137663,0.69958,0.68758,-1.338978,1.107,0.184248,-0.045632,-0.444989,0.803576,-0.192424,-0.235409,-0.023878,0.178645,0.483031,0.798915,-1.107051,0.286759,-0.236204,-0.919463,-0.027309,-0.332433,-1.311404,-0.629195,-0.41994,1
-6.133423,11.193513,-3.898835,1.635063,2.580891,0.23357,1.429497,1.508886,11.854318,-0.039834,-1.100597,1.303,-0.097311,-1.224087,-1.204718,2.433808,-0.6079,-1.360828,1.466698,2.373943,-1.063403,-0.194571,1.01334,-0.251215,0.492669,0.113515,-0.430479,0.873491,-0.713605,0.632186,0.621891,1.005208,0.694752,-2.133445,0.616694,1.371507,-0.775825,-0.663235,0.216832,0.327243,-0.508009,-0.457171,0.61585,-0.664079,-1.077578,0.329731,-1.022769,-0.482414,-0.257007,0
-6.189282,11.044558,-3.918257,1.887933,2.393219,0.402862,1.740268,1.615178,11.560736,-0.323996,-1.047542,0.925031,-0.371936,-1.255669,-1.380279,2.145329,-0.580771,-1.1856,1.162232,2.307488,-0.936536,-0.481774,0.93282,-0.168966,0.742114,-0.287673,-0.607379,1.049776,-1.360272,0.742215,0.93931,0.985702,1.141679,-2.333416,0.4106,1.265557,-0.77547,-0.585375,0.367317,0.452318,-0.539459,-0.617092,0.878499,-0.346851,-1.018086,0.348676,-1.057997,-0.49122,-0.146647,0
