@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute class {0,1,2,3,4,5}

@data
-4.16228,9.932204,0.298962,-3.386208,-0.83424,-0.284005,7.760102,2.397816,1.304493,-4.268265,-1.951061,-0.83762,0.729273,-0.745842,1.870636,1.807782,-1.624756,1.202801,-0.953771,-0.192252,-1.128381,-0.802575,-0.013672,-1.925584,0.7308,1.733099,-1.31361,-0.195384,1.19367,3.028687,-3.386949,1.379196,0.069333,-2.878744,1.051083,-0.30328,0.715584,-1.633304,0.129089,-0.359399,-0.149546,1.386342,-0.559516,-0.185534,-0.428517,-0.604168,0.051894,-0.157969,0.318842,-0.263377,4
-4.123882,9.778218,0.268217,-3.236221,-0.683117,-0.287814,7.738505,2.401252,1.21404,-4.449355,-1.948838,-0.683326,0.76302,-0.368079,1.996466,1.887859,-1.940194,1.317674,-0.77243,-0.015551,-1.096241,-0.921884,-0.028393,-1.966929,0.835481,1.47808,-1.45785,-0.191409,0.96923,2.860764,-2.635698,1.219545,0.044835,-2.632093,0.880876,0.050964,0.820758,-1.334693,0.069297,-0.26804,-0.242521,0.997966,-0.710074,-0.392774,-0.241526,-0.471957,-0.012408,-0.450748,0.045729,-0.552109,4
-3.987971,9.523466,-0.064381,-2.840309,-1.252699,-0.880994,5.578612,1.940358,2.895292,-7.057191,-0.072428,0.910337,0.936237,0.662788,2.73426,0.139093,-1.608778,0.13746,-0.747128,1.567481,-2.433878,-0.152916,0.661816,1.857655,-1.50537,-0.329262,0.774341,-0.259219,0.079762,-1.898058,1.450204,-0.249082,-0.297,1.408524,0.066954,-0.65726,-0.565812,-0.150718,-0.099571,0.121077,-0.305016,0.059354,-0.873717,0.37299,-0.670168,-0.052526,0.72699,1.171545,2.382781,0.688354,4
7.313436,-0.308383,3.495907,-4.517327,-7.297941,2.1814,0.574685,1.177121,-0.241046,1.981662,-2.888331,-4.290213,0.224105,-1.174311,-1.087189,-1.22571,-0.808084,0.440805,-0.310297,-0.435426,-0.3203,1.906159,-0.386674,3.29996,-0.293628,0.056068,1.672137,1.247107,0.294195,0.8375,-2.411179,-3.0008,0.022261,2.06487,0.273445,-1.64698,0.858524,-0.487645,0.195631,-0.645856,1.066583,0.362416,0.708909,0.466327,-1.070073,-0.707346,0.027589,-0.120302,0.064842,1.351118,5
7.350761,-0.399898,3.340828,-4.655435,-7.020344,2.20504,0.458842,0.881276,-0.517837,2.216448,-3.225636,-4.476607,0.40921,-1.452236,-1.058724,-1.012068,-0.672578,0.409589,-0.216752,-0.314572,-0.12122,1.783622,-0.478715,3.1861,-0.306454,-0.034358,1.761963,1.477522,0.355193,0.821947,-2.577072,-3.206061,0.324136,2.12252,0.195888,-1.882243,0.848204,-0.479643,0.298853,-0.720569,0.885495,-0.017461,1.053889,0.433292,-1.326008,-0.677149,0.129627,0.016176,0.083151,1.259266,5
7.251617,-0.422901,3.423223,-4.836336,-7.156886,2.401573,0.308503,0.401052,-0.417093,2.130715,-3.256998,-4.612201,0.212585,-1.675302,-0.983262,-1.237584,-0.911129,0.026487,-0.245017,-0.677559,0.213298,1.561585,-0.284621,3.305666,-0.070248,0.071675,1.634479,1.756854,0.206033,0.790573,-2.552994,-3.132677,0.564236,1.838376,0.080098,-1.688095,0.684524,-0.313174,0.163842,-0.632241,0.946134,-0.165101,0.784288,0.445066,-1.36958,-0.511037,0.37542,0.162782,-0.049973,0.837426,5
7.275632,-0.454503,3.339396,-4.81537,-7.17698,2.419448,0.331048,0.22899,-0.408344,2.084057,-3.336664,-4.59201,0.115928,-1.638319,-0.887205,-1.216301,-0.862628,-0.071736,-0.166056,-0.716433,0.22545,1.549702,-0.266209,3.395552,-0.046315,0.126105,1.457725,1.799306,0.136408,0.753798,-2.455114,-3.104597,0.64449,1.652719,0.143342,-1.702455,0.483751,-0.251656,0.054453,-0.581286,0.963528,-0.242366,0.754562,0.422169,-1.400266,-0.441359,0.353364,0.113137,-0.053654,0.607873,5
7.010674,-1.080727,3.850227,-4.845734,-8.652788,2.431628,-0.593646,0.795177,-1.18613,1.608195,-3.066228,-3.572155,0.102367,-0.807846,-0.569376,-0.791415,-1.153723,-0.222407,-0.793963,-0.712764,-0.203728,1.013122,-0.648111,3.414013,0.346407,0.333371,0.87491,1.710454,-0.023235,0.858859,-1.525104,-2.742607,1.2958,0.604544,0.123624,-1.590766,-0.2971,0.248825,0.477475,-0.348716,0.384273,-0.680865,-0.022433,0.706517,-0.712404,-0.26581,-0.357582,-0.310494,-0.114413,-0.240641,5
7.041351,-1.09555,3.848246,-4.588483,-8.706234,2.474697,-0.653689,0.840692,-1.009098,1.380398,-2.992058,-3.565119,0.009787,-0.658698,-0.516746,-0.885546,-1.15422,-0.466639,-0.838176,-0.764815,-0.131566,0.925964,-0.612117,3.388904,0.374395,0.24438,0.543489,1.767322,0.026932,1.003085,-1.561136,-2.557056,1.302851,0.766325,0.323436,-1.704507,-0.408455,0.22349,0.490201,-0.272751,0.284971,-0.620392,-0.438163,0.449678,-0.574806,-0.375492,-0.37003,-0.220729,-0.009197,-0.559835,5
6.984482,-0.948266,3.463401,-4.29297,-8.344935,2.49809,-0.437381,0.755349,-0.764263,1.312865,-3.042089,-3.836884,-0.299919,-0.581949,-0.632391,-1.283352,-0.981728,-0.628416,-0.627321,-0.814513,-0.170591,1.107364,-0.388447,3.537536,0.3282,0.258556,0.596388,1.857204,0.15717,1.065391,-1.737907,-2.563709,1.339975,0.77683,0.565467,-1.699699,-0.500938,0.323818,0.555134,-0.340666,0.358579,-0.75389,-0.469186,0.393517,-0.543093,-0.408538,-0.291551,-0.087363,0.222537,-0.808555,5
6.85112,-1.672689,3.808514,-4.022368,-8.789644,2.278605,-1.753622,0.866646,-1.868508,1.060989,-2.760433,-3.081654,0.247183,-0.54554,-0.612466,-0.731732,-1.077977,-0.532761,-1.058464,-1.088827,0.062214,0.466854,-0.945605,3.039135,0.595707,0.392807,0.193225,2.116841,0.240909,1.351699,-0.9753,-2.349481,1.176875,0.215614,0.615601,-1.381862,-0.743867,0.362637,1.028546,-0.366172,-0.1539,-1.494775,-1.127933,0.035747,-0.224791,-0.458445,-0.556518,-0.044674,0.197916,-1.586692,5
6.51795,-2.14394,4.224216,-4.347076,-9.576145,2.131031,-2.399395,0.893364,-2.270297,0.696973,-2.52713,-2.592778,0.524599,-0.034346,-0.786017,-0.373756,-1.229743,-0.652807,-1.147459,-1.145862,-0.000625,-0.038051,-1.1204,2.606702,0.723579,0.532791,-0.125556,1.777837,-0.036097,1.126494,-0.491927,-1.711249,1.279072,-0.383493,0.376005,-1.250509,-0.577967,0.230614,1.163258,-0.209587,-0.672893,-1.522536,-1.339393,-0.050475,0.057116,-0.235171,-0.845849,-0.258233,0.336274,-1.536811,5
6.57447,-2.327018,4.368261,-4.570697,-9.79474,1.993348,-2.588629,0.753285,-2.436901,0.693328,-2.412728,-2.399214,0.496169,0.21315,-0.517688,-0.684508,-1.660792,-0.712952,-1.226382,-1.10213,-0.039685,-0.260141,-1.115665,2.101503,0.819619,0.750246,-0.14489,1.421579,-0.197125,1.043051,-0.430607,-1.375214,1.008574,-0.685234,0.243326,-0.92227,-0.785403,0.323512,1.022544,0.034286,-0.865826,-1.348623,-1.382481,-0.138327,0.27811,-0.020816,-0.889868,-0.240675,0.54389,-1.398472,5
6.688772,-2.406355,4.588871,-4.826576,-9.82072,1.950539,-2.596407,0.695518,-2.522059,0.751937,-2.483228,-2.445678,0.543344,0.263886,-0.171972,-0.708204,-1.874891,-0.565245,-1.216773,-1.247253,0.113384,-0.362203,-1.09127,1.849266,0.849345,0.673602,-0.365523,1.15742,-0.236478,1.127396,-0.524013,-0.987982,0.881484,-0.673646,0.181717,-0.8581,-0.632525,0.285166,0.967753,0.096805,-0.978036,-1.217629,-1.327473,0.0075,0.343421,0.140172,-0.742534,-0.163946,0.552896,-1.177917,5
7.059919,-2.49357,4.668356,-4.693591,-9.763665,1.767991,-2.953891,0.555079,-2.885724,0.789096,-2.375391,-2.315018,0.592033,0.123462,-0.057167,-0.723112,-1.874128,-0.322113,-1.226454,-1.339923,0.191527,-0.30914,-0.902609,1.413216,1.139793,0.990765,-0.327471,0.908427,-0.565275,1.073362,-0.502387,-0.680624,0.601286,-1.000671,-0.067872,-0.176034,-0.980481,0.164588,0.622147,0.367479,-1.028282,-1.126675,-1.269106,0.09567,0.254727,0.160122,-1.01317,0.308551,0.990016,-1.191202,5
6.865387,-2.670622,4.662112,-4.740618,-9.791875,1.465484,-3.337067,0.382844,-3.072667,0.621741,-2.320264,-1.700267,0.585044,0.212004,0.259222,-1.025846,-1.898049,-0.07766,-1.238867,-1.072145,0.156256,-0.578953,-0.927801,1.188563,1.016657,1.342056,-0.084484,0.607956,-0.96421,0.52005,0.146707,-0.664444,0.329162,-0.981775,-0.150093,0.127661,-1.157231,0.151902,0.75843,0.554027,-1.227645,-0.559174,-0.687558,-0.400166,0.327053,0.230847,-0.753049,0.73537,0.960202,-0.904567,5
7.11592,-2.886624,4.831421,-4.597473,-10.018724,1.554781,-3.725741,0.205016,-3.032283,0.355323,-2.081339,-1.301405,0.815652,0.173648,0.38495,-1.005274,-1.561892,0.336601,-1.031449,-0.521661,0.011064,-0.397053,-0.522137,0.768161,1.216748,1.230065,0.408185,0.560632,-1.019171,0.51384,0.210465,-0.458341,0.039271,-1.010425,-0.50514,0.946472,-1.270628,-0.026782,0.296043,0.573888,-0.719817,-0.226262,-0.770302,0.239267,0.001885,-0.284054,-0.565741,0.420429,0.332869,-0.532654,5
7.072672,-3.192301,4.880802,-4.789749,-10.177265,1.385971,-4.275491,0.108943,-3.101114,-0.048304,-1.805332,-0.763227,1.101366,0.078582,0.443517,-1.003971,-1.358233,1.242327,-0.7126,-0.154808,-0.118927,-0.4042,-0.21779,0.216699,1.177943,0.929533,0.568894,0.1339,-0.757607,0.242226,0.716311,-0.113385,-0.470291,-0.937288,-0.608122,1.535275,-1.066416,-0.036932,0.124567,0.510697,-0.394933,0.3442,-0.384661,0.221094,0.039132,-0.399535,-0.416364,0.208254,0.176648,-0.335261,5
7.252997,-3.304859,4.997762,-4.937579,-10.065032,1.227393,-4.427026,0.013809,-3.240482,-0.311454,-1.756839,-0.193902,1.322673,-0.323848,0.622573,-0.590139,-1.312018,2.091092,-0.341218,0.033301,-0.073934,-0.336721,-0.201343,-0.004466,1.056251,0.66871,0.710811,-0.424358,-0.484306,0.133329,1.188672,0.527975,-0.718245,-0.943178,-0.560665,1.928613,-1.126,-0.291034,-0.217037,0.417064,-0.050498,0.698748,-0.052627,0.318909,0.067916,-0.563051,-0.541203,-0.018505,0.053994,-0.162976,5
7.304466,-3.056203,4.891966,-5.019811,-10.189982,1.295685,-4.376155,0.034628,-3.375358,-0.459068,-1.809711,0.0543,1.448166,-0.419118,0.935224,-0.427455,-1.147291,2.271777,-0.210032,0.109121,-0.109009,-0.368058,-0.36253,0.192975,1.076048,0.738037,0.732929,-0.640531,-0.438533,-0.021246,1.729273,0.830627,-0.476127,-0.991967,-0.386041,2.074516,-0.892922,-0.414305,-0.220795,0.303901,0.165456,0.982291,0.47033,0.352336,0.271653,-0.439503,-0.350045,0.087824,-0.197135,-0.045425,5
7.311323,-3.04968,4.876213,-5.054431,-10.240011,1.311619,-4.40172,-0.045964,-3.433016,-0.484305,-1.861276,0.037245,1.5367,-0.514048,1.076849,-0.353652,-1.091619,2.346821,-0.234045,0.153397,-0.134059,-0.371925,-0.378299,0.250685,1.078661,0.701951,0.6618,-0.560394,-0.35094,-0.029404,1.863393,0.7151,-0.452789,-1.024803,-0.353625,2.087065,-0.865468,-0.385387,-0.222232,0.29619,0.197645,1.019332,0.53642,0.442693,0.241878,-0.520793,-0.296398,0.07894,-0.155666,0.004405,5
7.439918,-2.978836,4.80167,-5.272501,-10.118669,1.159242,-4.393248,-0.113898,-3.596572,-0.573333,-2.093052,0.101647,1.571656,-0.798123,1.243979,0.120372,-1.013633,2.470499,-0.286518,-0.044671,-0.272807,-0.224156,-0.359372,0.448104,1.069784,0.609771,0.529362,-0.437067,-0.423341,0.013279,2.007218,0.36968,-0.600917,-0.891512,-0.229407,1.784589,-0.884407,-0.200771,-0.221606,0.341239,0.090314,1.195505,0.586038,0.287449,0.013391,-0.375985,0.114447,0.232698,-0.187011,0.040909,5
7.223444,-3.012786,4.761768,-5.413026,-10.186384,1.07812,-4.509623,-0.139177,-3.517561,-0.697219,-1.906054,0.422047,1.601894,-0.631317,1.379647,0.039001,-0.92061,2.497928,-0.150491,0.095245,-0.208772,-0.238805,-0.416175,0.348176,0.864171,0.545806,0.527905,-0.511687,-0.338954,-0.092997,2.219651,0.545872,-0.71199,-0.81112,0.068397,1.79803,-0.521302,-0.258408,-0.033878,0.233625,0.108453,1.326688,0.756223,0.169066,0.164366,-0.178044,0.179484,0.225214,-0.067571,0.171462,5
7.189145,-2.94951,4.667296,-5.38551,-10.409245,1.189821,-4.512439,-0.368612,-3.395062,-0.708888,-1.818367,0.323094,1.480613,-0.564308,1.1626,-0.135428,-0.85692,2.46934,-0.20733,0.152332,-0.350772,-0.353505,-0.35723,0.357351,0.880796,0.357632,0.377424,-0.521678,-0.170984,-0.111489,2.223233,0.635882,-0.542359,-0.854212,0.228203,1.690539,-0.685708,-0.270729,-0.025541,0.182892,0.27219,1.294676,0.751256,0.214485,0.151674,-0.1964,0.148771,0.275602,-0.172486,0.323652,5
7.16482,-2.948527,4.57673,-5.397056,-10.471964,1.167816,-4.611001,-0.457274,-3.32743,-0.776291,-1.672816,0.3039,1.478264,-0.557739,1.088736,-0.301246,-0.780609,2.489664,-0.163436,0.243219,-0.35429,-0.442522,-0.27849,0.175801,0.733926,0.157125,0.22453,-0.49868,0.077958,-0.177398,2.132412,0.71315,-0.396187,-0.749771,0.358393,1.467626,-0.644772,-0.241594,-0.020818,0.10258,0.453844,1.317794,0.814403,0.221924,0.173114,-0.222325,0.231537,0.284028,-0.161837,0.59656,5
7.099203,-3.17491,4.383579,-5.544529,-10.535886,1.224965,-4.999212,-0.58758,-3.291152,-0.961702,-1.444317,0.147948,1.317244,-0.403788,0.982813,-0.619431,-0.631306,2.598364,-0.163633,0.216221,-0.2749,-0.599318,-0.192838,-0.564074,0.537875,-0.22648,0.133331,-0.452302,0.427495,-0.471622,1.897397,0.992098,-0.242384,-0.601951,0.451783,1.197499,-0.495035,-0.09943,-0.079861,-0.163917,0.979442,1.328262,0.900335,0.156269,0.33292,-0.226155,0.58233,0.318992,-0.244227,0.657583,5
7.15477,-3.372041,3.613202,-5.203721,-10.268926,1.147649,-5.681712,-0.883897,-3.488604,-1.659474,-1.262666,0.631206,1.140555,-0.216917,0.876355,-0.799267,-0.068419,3.213986,0.075025,0.522183,-0.040654,-1.040585,-0.276815,-2.03907,0.17151,-0.920929,0.33188,-0.934233,0.94792,-0.828371,1.446784,1.312608,-0.256506,-0.398601,0.581558,0.691076,-0.574397,0.223022,-0.296739,-0.474281,1.612711,1.449539,0.708617,0.295965,0.359844,-0.515536,0.694851,0.467542,-0.780189,0.762433,5
7.158041,-3.325998,4.07909,-5.516859,-10.390153,0.989053,-5.568664,-0.707716,-3.357467,-1.438447,-1.036011,0.635621,1.485181,-0.45993,1.17542,-0.562145,-0.19128,2.971483,0.173295,0.574991,-0.02807,-0.611334,-0.113699,-1.528149,0.251722,-0.569678,0.378591,-0.691582,0.728471,-0.663408,1.802879,1.298846,-0.356327,-0.364247,0.627603,1.057417,-0.313087,-0.031681,-0.23753,-0.365085,1.46036,1.627669,0.862285,0.265806,0.45444,-0.471105,0.728587,0.281503,-0.456411,1.017767,5
7.14295,-3.370186,3.837729,-5.427552,-10.356666,1.021822,-5.662825,-0.789972,-3.370037,-1.592182,-1.054262,0.668827,1.339434,-0.358032,1.060902,-0.65998,-0.09411,3.093218,0.178131,0.591164,-0.024671,-0.738764,-0.13443,-1.848725,0.211859,-0.759235,0.362813,-0.803451,0.86309,-0.772159,1.655638,1.316458,-0.312068,-0.349825,0.629731,0.886082,-0.370463,0.075655,-0.276334,-0.449784,1.610004,1.601879,0.828729,0.31165,0.443373,-0.542901,0.725024,0.330366,-0.652709,0.939212,5
4.179028,0.91796,0.994766,-5.386257,-5.96732,0.304661,3.453452,2.683472,1.613331,2.270744,-0.095579,-1.444221,-1.383616,2.962138,-1.68761,-3.29459,-1.78796,-3.500403,2.245169,-2.274209,0.953642,1.408377,-0.240697,0.745095,-2.639428,0.259113,0.775452,-0.820678,0.099731,0.060284,0.626117,-1.79735,-1.155045,0.144721,0.541287,-0.393065,0.41483,-0.008136,-0.801187,0.67242,0.180501,2.523774,-0.147338,0.570404,-0.98177,1.293326,0.636581,-0.080108,-1.603707,-0.003995,5
7.331439,-3.89368,3.395755,-5.066172,-9.58282,0.45693,-6.439639,-0.650157,-2.770396,-2.1821,0.176606,1.128394,1.855554,-0.421776,1.348923,-0.703177,0.540806,2.138273,1.243365,1.862189,1.101051,-0.12908,0.564215,-3.857629,0.100285,-1.155628,0.786293,-0.475189,0.925691,-0.486639,0.982431,1.861716,-0.453333,0.11523,0.225576,0.940631,-0.098146,0.054112,-0.815226,-0.226823,1.254681,1.397892,-0.252804,0.339349,0.636174,-1.1768,1.189792,-0.108506,-0.627902,0.380745,5
7.581132,-3.760005,2.878319,-4.836122,-9.509675,0.53646,-6.569309,-0.458949,-2.964284,-2.061671,0.224129,0.58712,2.025212,-0.560847,1.051444,-0.566329,1.067461,1.946623,1.290226,1.798969,1.317868,-0.622437,0.92811,-4.117645,-0.05848,-1.333765,1.000811,-0.506692,1.300019,-0.230884,1.02958,1.677768,0.03127,0.134046,0.386682,0.626162,-0.268541,-0.091194,-0.84163,-0.376007,1.611964,1.566214,-0.802467,0.378966,1.061374,-1.771061,1.09779,0.009942,-0.340537,0.12622,5
2.778961,1.634149,-0.688223,-3.510876,-4.186317,-1.194145,4.442596,2.501837,2.761596,2.051424,1.281032,-0.244444,-1.331969,3.629996,-2.204323,-4.545071,-2.333099,-5.297784,3.482309,-0.214205,2.097904,-0.222854,-0.979011,-0.815288,-1.144414,-0.778733,0.524354,0.374835,0.122132,0.292404,1.489517,1.34194,1.275592,-1.965916,-0.819127,-0.176908,-0.365651,-0.764686,0.253127,-1.012995,0.870054,-0.776792,-1.541876,0.50616,1.99167,-0.451093,0.01232,0.251433,0.797738,-0.498474,5
2.919918,1.592591,-0.597282,-3.533882,-4.345105,-1.209633,4.176077,2.302746,2.67687,1.812026,1.241212,-0.156179,-1.077203,4.037602,-2.420245,-4.530983,-2.432638,-5.435176,3.865199,-0.394279,2.440368,-0.395455,-1.089545,-0.918657,-1.581979,-0.469625,0.406885,0.328935,-0.158387,0.051696,1.521038,1.478998,1.282269,-2.008294,-0.741032,-0.009137,-0.186985,-0.653444,0.097423,-0.775112,0.816766,-0.876671,-1.285728,0.311127,1.715539,-0.584568,0.063955,0.117109,0.509558,-0.065662,5
3.005957,1.447779,-0.75699,-3.770455,-4.170077,-1.39845,3.890879,2.267333,2.512548,1.956051,1.464483,-0.119695,-1.179591,4.116424,-2.619589,-4.823584,-2.458851,-5.394103,4.212002,-0.586993,2.825865,-0.429087,-0.977408,-1.408108,-1.786077,-0.288136,0.368938,0.047682,-0.063901,-0.079193,1.479081,1.366127,1.213441,-1.713744,-0.435408,-0.029363,-0.34594,-0.508424,-0.060877,-0.373373,0.508121,-0.636781,-0.958479,0.113739,1.291353,-0.67705,0.238765,0.056561,0.281146,0.494141,5
3.083266,1.444187,-0.556719,-4.066339,-4.289155,-1.420561,4.259542,2.222165,2.41823,2.247554,1.206574,-0.08298,-1.347225,4.137733,-2.702953,-4.876949,-2.957227,-5.473089,4.286254,-0.891904,2.519977,-0.42365,-0.941728,-1.407726,-1.950375,-0.138331,0.332992,-0.517041,0.272617,-0.251789,1.41808,1.744695,0.783944,-1.533248,-0.040194,-0.346929,-0.524342,-0.257654,0.282672,-0.522,0.72765,-0.688855,-1.211489,0.164527,0.883607,-0.588153,0.204525,0.037227,-0.330518,0.579414,5
3.277196,1.61791,-0.393602,-4.093966,-4.365922,-1.571763,4.135887,2.363547,2.340115,2.207295,1.461911,0.079516,-1.3958,4.009712,-2.604701,-4.938479,-2.915483,-5.467412,4.344964,-1.005673,2.468064,-0.321493,-0.927764,-1.438562,-2.308793,0.125495,0.425333,-0.890468,0.103252,-0.275747,1.238162,1.572723,0.668364,-1.04535,0.062834,-0.373776,-0.621802,-0.366205,0.241584,-0.2743,0.502065,-0.247786,-0.796768,-0.042426,0.628189,-0.627035,0.331925,0.274374,-0.66121,0.649891,5
3.346106,1.700341,-0.06789,-4.620611,-4.817869,-1.403372,4.095668,2.790291,2.226421,2.457695,1.632874,-0.215055,-1.479154,3.81964,-2.283139,-4.739508,-2.839599,-5.449356,4.135138,-1.206637,2.204132,0.007893,-0.847469,-1.294718,-2.277091,-0.060733,0.52285,-0.701532,-0.03749,0.391185,0.849885,0.983842,0.603273,-0.383876,-0.042053,-0.549641,-0.560241,-0.646022,0.292833,-0.130481,0.288993,0.738474,-0.558505,-0.004284,0.528689,-0.385388,0.217009,0.16579,-0.95194,0.321578,5
-8.973958,-12.144855,-0.288565,2.572855,-1.476442,-17.172133,-1.347061,-1.068005,-1.343321,-4.362797,3.709857,4.113174,1.447524,-3.891679,-0.454442,-3.907533,-1.655016,4.955513,6.792349,-3.086959,-1.464745,1.519905,4.44028,1.427772,-0.405988,0.393593,0.075082,0.548108,-0.093704,1.379263,-1.741954,-0.44585,0.133661,-0.907014,-0.092454,-0.506508,-0.083475,0.05726,0.501736,-0.008997,-0.44166,-0.447396,-0.575116,-0.289552,-0.166264,0.025757,-0.649435,0.901967,-1.323481,-0.159773,5
8.783011,-1.520265,-5.650941,11.611843,-1.966814,1.166508,1.478686,1.595616,0.234054,1.401085,0.94154,-0.994339,3.609754,0.842601,-0.813558,-1.305447,-0.033126,1.479479,-0.564651,-0.320584,-2.317472,3.913758,-1.944045,-1.56358,0.657324,0.653745,-1.468134,-0.048747,-0.479228,-0.356931,0.378536,0.164877,-0.293823,-0.099828,-0.668032,-0.310473,-0.337191,0.140118,-0.556395,0.070818,-0.105535,-0.3173,0.151875,0.126686,0.176142,-0.041873,0.363638,-0.324233,0.131886,0.10444,5
8.737801,-1.483584,-5.631551,11.640358,-1.945049,1.148662,1.491027,1.592256,0.291955,1.420164,0.991875,-0.989247,3.589159,0.801035,-0.823211,-1.304373,-0.041105,1.465819,-0.578285,-0.244334,-2.311276,3.944504,-1.90847,-1.554544,0.659307,0.694244,-1.497582,-0.058137,-0.490178,-0.403615,0.401626,0.214212,-0.257127,-0.137647,-0.686087,-0.332032,-0.331039,0.136036,-0.561059,0.051416,-0.104757,-0.314339,0.14532,0.104349,0.166508,-0.065996,0.399019,-0.354486,0.078937,0.082489,5
9.629839,-2.22096,-6.18863,11.600558,-2.020614,1.574511,1.618716,1.058393,-0.301193,1.310002,0.702454,-1.142076,3.896592,1.535718,-0.164477,-1.070902,0.067873,1.126459,-0.481873,-1.197459,-1.97422,2.008583,-1.274044,-1.369431,-0.133767,-0.142015,-1.08579,-0.479455,-0.376364,0.617519,-0.174833,-0.779892,-0.244761,0.452582,-0.05462,-0.374178,-0.800689,-0.143464,-0.782533,0.377717,0.171577,-0.5653,-0.172431,0.204269,0.598189,-0.64024,0.141155,0.413017,0.595126,0.121071,5
9.453627,-1.976528,-6.015055,11.524066,-1.989369,1.429189,1.56658,1.256949,-0.274443,1.08133,0.655709,-1.056038,3.911533,1.480799,-0.315939,-1.321758,0.102471,1.326045,-0.47603,-0.875337,-2.07691,2.526916,-1.850341,-1.488391,-0.049753,0.122378,-1.333632,-0.163959,-0.255917,0.312901,-0.212852,-0.519547,-0.279586,0.502164,-0.177884,-0.266708,-0.528329,0.002372,-0.668981,0.406871,-0.064202,-0.417558,-0.25284,0.167679,0.548805,-0.355128,0.167528,0.239333,0.455601,0.105291,5
9.378023,-1.923273,-5.981113,11.571861,-1.99563,1.379582,1.56469,1.358996,-0.167639,1.144115,0.733382,-1.058879,3.892515,1.406404,-0.390362,-1.297595,0.086574,1.381349,-0.517737,-0.787401,-2.099314,2.677357,-1.806864,-1.533579,0.059521,0.165265,-1.347162,-0.149782,-0.245386,0.221277,-0.133482,-0.412372,-0.244005,0.444028,-0.234117,-0.254338,-0.455931,0.042429,-0.635228,0.358312,-0.057427,-0.397664,-0.230117,0.149331,0.506614,-0.2812,0.197562,0.193414,0.440153,0.096291,5
8.48698,-1.40843,-5.632372,11.58344,-2.01089,1.126963,1.485491,1.597297,0.548921,1.470281,1.155538,-0.909061,3.385279,0.702723,-0.739838,-1.400475,-0.196545,1.37014,-0.682119,-0.217017,-2.287992,3.88265,-1.79765,-1.392472,0.801108,0.718104,-1.515019,-0.018067,-0.459047,-0.556889,0.629626,0.392438,-0.131738,-0.161141,-0.583159,-0.557422,-0.148132,0.19964,-0.306399,-0.107356,-0.108893,-0.13032,0.133765,-0.080993,0.164535,0.013232,0.54297,-0.377773,-0.144739,-0.044181,5
9.685902,-2.318268,-6.379497,11.56257,-1.964165,1.660758,1.608231,0.814801,-0.332107,1.569132,0.689815,-1.154549,4.086937,1.395981,-0.007377,-1.184792,-0.046641,0.993855,-0.565572,-1.342841,-2.077543,1.689751,-1.167134,-1.126407,0.020371,-0.193448,-0.993954,-0.763033,-0.44833,0.589709,-0.087106,-0.657953,-0.203428,0.533546,-0.141224,-0.529449,-0.806761,-0.364759,-1.039481,0.276459,0.213941,-0.565019,-0.325163,0.173366,0.270581,-0.863577,0.09209,0.330209,0.475464,0.061576,5
8.672296,-1.483488,-5.744799,11.678346,-1.868541,1.206199,1.547131,1.407838,0.426787,1.567618,1.116906,-0.945995,3.484434,0.667924,-0.703606,-1.3837,-0.147209,1.401658,-0.729485,-0.181526,-2.394741,3.867259,-1.740966,-1.494475,0.808712,0.722251,-1.506502,-0.082206,-0.504974,-0.474755,0.52039,0.370149,-0.248784,-0.085772,-0.696716,-0.430917,-0.273931,0.06292,-0.598299,0.012587,-0.115286,-0.256732,0.030002,0.049928,0.076572,-0.181415,0.423757,-0.447531,-0.152063,0.010766,5
